id,listing_url,host_id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,number_of_reviews,review_scores_rating,price_range,Commune nom,experience,airbnb_monument,dep,adresse,nomcom,insee,name,category
7.663268072476442e+17,https://www.airbnb.com/rooms/766326807247644181,26484579.0,100.0,f,Popincourt,48.86656,2.37402,Entire home/apt,4.0,1.0,3.0,3.0,209.0,3.0,10.0,t,3.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
7.650716819835611e+17,https://www.airbnb.com/rooms/765071681983561025,485430129.0,100.0,f,Reuilly,48.83812,2.37573,Private room,2.0,1.0,1.0,1.0,467.0,1.0,365.0,t,1.0,5.0,Premium,Paris 12ème,,airbnb,,,,,airbnb,
7.650880038921933e+17,https://www.airbnb.com/rooms/765088003892193263,57588209.0,100.0,t,Popincourt,48.85091,2.39355,Entire home/apt,4.0,1.0,1.0,2.0,133.0,2.0,30.0,t,51.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
7.650959459180628e+17,https://www.airbnb.com/rooms/765095945918062792,488602925.0,100.0,t,Panthéon,48.84605057830305,2.349087100000013,Entire home/apt,4.0,1.0,1.0,2.0,90.0,30.0,365.0,t,5.0,5.0,Low-cost,Paris 5ème,Cultural,airbnb,,,,,airbnb,
7.651817805314865e+17,https://www.airbnb.com/rooms/765181780531486431,14414614.0,100.0,f,Buttes-Chaumont,48.89079,2.38282,Entire home/apt,2.0,1.0,1.0,1.0,118.0,3.0,365.0,t,3.0,5.0,Fair,Paris 19ème,Nightlife,airbnb,,,,,airbnb,
7.68647438080886e+17,https://www.airbnb.com/rooms/768647438080885997,67329973.0,100.0,t,Luxembourg,48.8491532,2.3402333,Entire home/apt,2.0,1.0,1.0,1.0,300.0,2.0,45.0,t,29.0,5.0,Premium,Paris 6ème,Nightlife,airbnb,,,,,airbnb,
7.656810282077021e+17,https://www.airbnb.com/rooms/765681028207702148,20069486.0,100.0,f,Buttes-Montmartre,48.89539,2.34626,Entire home/apt,2.0,1.0,1.0,1.0,110.0,2.0,365.0,t,11.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
7.671842434735342e+17,https://www.airbnb.com/rooms/767184243473534256,43111071.0,99.0,f,Vaugirard,48.83172,2.29435,Entire home/apt,2.0,1.0,1.0,1.0,198.0,1.0,365.0,t,3.0,5.0,Fair,Paris 15ème,,airbnb,,,,,airbnb,
7.691894962195437e+17,https://www.airbnb.com/rooms/769189496219543735,134848636.0,100.0,f,Luxembourg,48.85007299999999,2.3281963,Entire home/apt,4.0,3.0,2.0,3.0,500.0,4.0,50.0,t,6.0,5.0,Luxury,Paris 6ème,Nightlife,airbnb,,,,,airbnb,
7.701715596912599e+17,https://www.airbnb.com/rooms/770171559691259881,99040006.0,100.0,f,Palais-Bourbon,48.854187,2.3302143,Entire home/apt,4.0,1.0,1.0,2.0,276.0,3.0,365.0,t,13.0,5.0,Premium,Paris 7ème,Cultural,airbnb,,,,,airbnb,
7.673136825387124e+17,https://www.airbnb.com/rooms/767313682538712409,234972314.0,99.0,f,Batignolles-Monceau,48.88448630000001,2.2980618,Private room,2.0,1.0,1.0,2.0,171.0,1.0,6.0,t,3.0,5.0,Fair,Paris 17ème,,airbnb,,,,,airbnb,
7.703526787564393e+17,https://www.airbnb.com/rooms/770352678756439252,6981466.0,100.0,t,Passy,48.86811,2.28115,Entire home/apt,5.0,1.0,2.0,3.0,220.0,30.0,300.0,t,6.0,5.0,Fair,Paris 16ème,Cultural,airbnb,,,,,airbnb,
7.673294058480099e+17,https://www.airbnb.com/rooms/767329405848009909,234972314.0,99.0,f,Batignolles-Monceau,48.8837155451001,2.2986468038211725,Private room,3.0,1.0,1.0,1.0,223.0,1.0,6.0,t,1.0,5.0,Fair,Paris 17ème,,airbnb,,,,,airbnb,
7.703750973399192e+17,https://www.airbnb.com/rooms/770375097339919278,36153756.0,100.0,f,Opéra,48.88137776203055,2.3373379558324814,Entire home/apt,2.0,1.0,1.0,1.0,250.0,2.0,365.0,t,4.0,5.0,Premium,Paris 9ème,,airbnb,,,,,airbnb,
7.70726865978493e+17,https://www.airbnb.com/rooms/770726865978493028,1322370.0,100.0,f,Vaugirard,48.84657,2.28582,Entire home/apt,2.0,1.0,1.0,1.0,148.0,30.0,1125.0,t,1.0,5.0,Fair,Paris 15ème,,airbnb,,,,,airbnb,
7.709275897716963e+17,https://www.airbnb.com/rooms/770927589771696202,3024262.0,100.0,t,Buttes-Montmartre,48.89001,2.36315,Entire home/apt,1.0,1.0,0.0,1.0,30.0,30.0,100.0,t,8.0,5.0,Low-cost,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
7.730286223976694e+17,https://www.airbnb.com/rooms/773028622397669329,4608000.0,100.0,f,Hôtel-de-Ville,48.85662,2.36318,Entire home/apt,4.0,1.0,2.0,3.0,330.0,6.0,365.0,t,13.0,5.0,Premium,Paris 4ème,Bohemian,airbnb,,,,,airbnb,
7.730828751326382e+17,https://www.airbnb.com/rooms/773082875132638191,33002008.0,100.0,t,Opéra,48.8739584,2.3403254,Entire home/apt,4.0,1.0,1.0,2.0,290.0,3.0,365.0,t,76.0,5.0,Premium,Paris 9ème,,airbnb,,,,,airbnb,
7.715507444606802e+17,https://www.airbnb.com/rooms/771550744460680210,27643883.0,100.0,f,Batignolles-Monceau,48.88172,2.292,Entire home/apt,3.0,1.0,1.0,2.0,340.0,2.0,30.0,t,5.0,5.0,Premium,Paris 17ème,,airbnb,,,,,airbnb,
7.735912462921914e+17,https://www.airbnb.com/rooms/773591246292191420,17990728.0,100.0,f,Popincourt,48.85454,2.37385,Entire home/apt,2.0,1.0,1.0,2.0,224.0,2.0,21.0,t,2.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
7.751069107649935e+17,https://www.airbnb.com/rooms/775106910764993509,443219710.0,99.0,f,Élysée,48.8785238,2.3030793,Entire home/apt,2.0,1.0,1.0,1.0,105.0,30.0,365.0,t,6.0,5.0,Fair,Paris 8ème,Luxury,airbnb,,,,,airbnb,
7.738716560889375e+17,https://www.airbnb.com/rooms/773871656088937523,29220144.0,99.0,t,Reuilly,48.8484591,2.3717696,Entire home/apt,4.0,2.5,3.0,3.0,300.0,7.0,60.0,t,23.0,5.0,Premium,Paris 12ème,,airbnb,,,,,airbnb,
7.761745077507561e+17,https://www.airbnb.com/rooms/776174507750756119,5610031.0,100.0,f,Observatoire,48.8423537,2.3256428,Entire home/apt,4.0,1.0,1.0,2.0,220.0,3.0,29.0,t,2.0,5.0,Fair,Paris 14ème,,airbnb,,,,,airbnb,
7.753652853465179e+17,https://www.airbnb.com/rooms/775365285346517923,2799645.0,100.0,f,Reuilly,48.8425609,2.3994843,Entire home/apt,6.0,1.0,3.0,3.0,260.0,4.0,18.0,t,1.0,5.0,Premium,Paris 12ème,,airbnb,,,,,airbnb,
7.766638236079552e+17,https://www.airbnb.com/rooms/776663823607955225,32092233.0,100.0,f,Buttes-Montmartre,48.88275,2.34049,Entire home/apt,3.0,1.0,1.0,1.0,190.0,5.0,28.0,t,2.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
7.789338022981097e+17,https://www.airbnb.com/rooms/778933802298109725,44611593.0,100.0,t,Bourse,48.86651153544242,2.345338488270478,Entire home/apt,4.0,1.5,1.0,2.0,381.0,2.0,365.0,t,75.0,5.0,Premium,Paris 2ème,,airbnb,,,,,airbnb,
7.796038362932636e+17,https://www.airbnb.com/rooms/779603836293263581,1586989.0,100.0,f,Entrepôt,48.8706517,2.3519592,Entire home/apt,2.0,1.5,1.0,1.0,149.0,3.0,365.0,t,8.0,5.0,Fair,Paris 10ème,,airbnb,,,,,airbnb,
7.77228963132207e+17,https://www.airbnb.com/rooms/777228963132206926,210889220.0,100.0,t,Entrepôt,48.87962463449339,2.351918784655771,Entire home/apt,4.0,2.0,2.0,3.0,284.0,4.0,1125.0,t,22.0,5.0,Premium,Paris 10ème,,airbnb,,,,,airbnb,
7.772938877006583e+17,https://www.airbnb.com/rooms/777293887700658247,490045822.0,100.0,t,Popincourt,48.859871,2.370187,Entire home/apt,4.0,2.5,2.0,2.0,350.0,4.0,365.0,t,14.0,5.0,Premium,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
7.780972226928192e+17,https://www.airbnb.com/rooms/778097222692819159,51198449.0,100.0,f,Ménilmontant,48.87512576655684,2.400065907934565,Entire home/apt,2.0,1.0,1.0,1.0,140.0,3.0,365.0,t,4.0,5.0,Fair,Paris 20ème,,airbnb,,,,,airbnb,
7.85272307026156e+17,https://www.airbnb.com/rooms/785272307026156012,10889350.0,100.0,f,Batignolles-Monceau,48.88302299470861,2.284950436745328,Entire home/apt,2.0,1.0,1.0,1.0,120.0,2.0,365.0,t,3.0,5.0,Fair,Paris 17ème,,airbnb,,,,,airbnb,
7.853823672501007e+17,https://www.airbnb.com/rooms/785382367250100688,8024111.0,100.0,f,Buttes-Montmartre,48.8914902,2.3459855,Entire home/apt,2.0,1.0,1.0,1.0,150.0,4.0,1125.0,t,14.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
7.854055204109482e+17,https://www.airbnb.com/rooms/785405520410948197,492010052.0,100.0,t,Hôtel-de-Ville,48.8567237,2.3570245,Entire home/apt,2.0,1.0,1.0,1.0,234.0,4.0,120.0,t,37.0,5.0,Fair,Paris 4ème,Bohemian,airbnb,,,,,airbnb,
7.854138822628012e+17,https://www.airbnb.com/rooms/785413882262801110,114981466.0,100.0,f,Élysée,48.87738390000001,2.3125167,Entire home/apt,4.0,2.0,2.0,2.0,1500.0,5.0,90.0,t,2.0,5.0,Luxury,Paris 8ème,Luxury,airbnb,,,,,airbnb,
7.825832294968228e+17,https://www.airbnb.com/rooms/782583229496822817,213504933.0,100.0,t,Ménilmontant,48.87145731729628,2.381258284655754,Entire home/apt,2.0,1.0,1.0,1.0,150.0,2.0,1000.0,t,22.0,5.0,Fair,Paris 20ème,,airbnb,,,,,airbnb,
7.831364424947242e+17,https://www.airbnb.com/rooms/783136442494724206,416033937.0,100.0,t,Passy,48.87217322592847,2.292853813550816,Entire home/apt,2.0,1.0,1.0,1.0,140.0,30.0,365.0,t,9.0,5.0,Fair,Paris 16ème,Cultural,airbnb,,,,,airbnb,
7.831721100734149e+17,https://www.airbnb.com/rooms/783172110073414905,491652069.0,100.0,t,Passy,48.86900882644763,2.2906272227539093,Entire home/apt,3.0,1.0,2.0,3.0,89.0,30.0,300.0,t,8.0,5.0,Low-cost,Paris 16ème,Cultural,airbnb,,,,,airbnb,
7.832571851556516e+17,https://www.airbnb.com/rooms/783257185155651554,491629840.0,100.0,f,Opéra,48.877563,2.34498,Entire home/apt,2.0,1.0,1.0,1.0,106.0,1.0,1125.0,t,3.0,5.0,Fair,Paris 9ème,,airbnb,,,,,airbnb,
7.845244475273925e+17,https://www.airbnb.com/rooms/784524447527392520,36886562.0,100.0,t,Panthéon,48.8454323036447,2.3522698134183884,Entire home/apt,4.0,2.0,2.0,2.0,399.0,4.0,700.0,t,15.0,5.0,Premium,Paris 5ème,Cultural,airbnb,,,,,airbnb,
7.815765968383318e+17,https://www.airbnb.com/rooms/781576596838331790,162109730.0,100.0,f,Passy,48.8583,2.27611,Entire home/apt,6.0,1.0,1.0,4.0,299.0,5.0,30.0,t,3.0,5.0,Premium,Paris 16ème,Cultural,airbnb,,,,,airbnb,
7.817146466910354e+17,https://www.airbnb.com/rooms/781714646691035448,460047164.0,99.0,f,Observatoire,48.83084,2.31356,Private room,1.0,1.0,1.0,1.0,45.0,30.0,1125.0,t,1.0,5.0,Low-cost,Paris 14ème,,airbnb,,,,,airbnb,
7.851963155981413e+17,https://www.airbnb.com/rooms/785196315598141365,724209.0,100.0,f,Élysée,48.86990446152359,2.3094681275154607,Entire home/apt,2.0,1.0,1.0,1.0,180.0,30.0,365.0,t,1.0,5.0,Fair,Paris 8ème,Luxury,airbnb,,,,,airbnb,
7.851966386892403e+17,https://www.airbnb.com/rooms/785196638689240384,724209.0,100.0,f,Élysée,48.8737669,2.3124194,Entire home/apt,3.0,1.0,1.0,2.0,250.0,30.0,365.0,t,3.0,5.0,Premium,Paris 8ème,Luxury,airbnb,,,,,airbnb,
7.852468106566968e+17,https://www.airbnb.com/rooms/785246810656696808,66152313.0,100.0,t,Louvre,48.85869,2.33974,Entire home/apt,4.0,1.0,1.0,0.0,100.0,30.0,365.0,t,5.0,5.0,Fair,Paris 1er,,airbnb,,,,,airbnb,
7.81794365834135e+17,https://www.airbnb.com/rooms/781794365834135028,58682625.0,100.0,f,Popincourt,48.8624494,2.3739019,Entire home/apt,3.0,1.0,1.0,2.0,139.0,30.0,60.0,t,2.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
7.914068337091228e+17,https://www.airbnb.com/rooms/791406833709122852,83272835.0,100.0,f,Vaugirard,48.8337431783162,2.298914129838272,Entire home/apt,4.0,1.5,1.0,2.0,450.0,2.0,365.0,t,6.0,5.0,Premium,Paris 15ème,,airbnb,,,,,airbnb,
7.94065190006135e+17,https://www.airbnb.com/rooms/794065190006135085,215295273.0,100.0,f,Hôtel-de-Ville,48.86075738547758,2.350301290988228,Entire home/apt,4.0,1.0,2.0,2.0,320.0,2.0,365.0,t,1.0,5.0,Premium,Paris 4ème,Bohemian,airbnb,,,,,airbnb,
7.927729292285151e+17,https://www.airbnb.com/rooms/792772929228515053,71211677.0,100.0,f,Palais-Bourbon,48.8462967,2.314614,Entire home/apt,2.0,1.0,1.0,1.0,149.0,3.0,30.0,t,1.0,5.0,Fair,Paris 7ème,Cultural,airbnb,,,,,airbnb,
7.948807042014221e+17,https://www.airbnb.com/rooms/794880704201422117,493733292.0,100.0,f,Bourse,48.86995102384646,2.3462189607559742,Entire home/apt,3.0,1.0,2.0,2.0,190.0,7.0,15.0,t,8.0,5.0,Fair,Paris 2ème,,airbnb,,,,,airbnb,
7.990573852352673e+17,https://www.airbnb.com/rooms/799057385235267295,127832190.0,100.0,f,Ménilmontant,48.85576285752676,2.400364046983585,Entire home/apt,4.0,1.5,1.0,2.0,300.0,3.0,15.0,t,4.0,5.0,Premium,Paris 20ème,,airbnb,,,,,airbnb,
7.997217776048201e+17,https://www.airbnb.com/rooms/799721777604820102,2227716.0,100.0,f,Popincourt,48.852695559511936,2.392191477119922,Entire home/apt,2.0,1.0,1.0,1.0,120.0,2.0,21.0,t,11.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
7.997806555107782e+17,https://www.airbnb.com/rooms/799780655510778238,340232461.0,100.0,f,Reuilly,48.83823595576628,2.3889258716851858,Entire home/apt,9.0,2.0,4.0,5.0,1000.0,2.0,365.0,t,1.0,5.0,Luxury,Paris 12ème,,airbnb,,,,,airbnb,
7.976936570250273e+17,https://www.airbnb.com/rooms/797693657025027303,494256822.0,100.0,f,Popincourt,48.85922679999999,2.3815017,Entire home/apt,4.0,1.0,1.0,2.0,181.0,2.0,1125.0,t,3.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
7.999094276602132e+17,https://www.airbnb.com/rooms/799909427660213217,200847895.0,100.0,f,Luxembourg,48.84998879050219,2.327158467709171,Entire home/apt,6.0,1.5,2.0,5.0,386.0,1.0,365.0,t,38.0,5.0,Premium,Paris 6ème,Nightlife,airbnb,,,,,airbnb,
7.98350753635177e+17,https://www.airbnb.com/rooms/798350753635176932,7714194.0,100.0,f,Vaugirard,48.83782472652671,2.292943742852773,Entire home/apt,4.0,1.5,2.0,3.0,385.0,2.0,14.0,t,7.0,5.0,Premium,Paris 15ème,,airbnb,,,,,airbnb,
7.964413644844655e+17,https://www.airbnb.com/rooms/796441364484465507,232326599.0,100.0,f,Entrepôt,48.874482,2.3614585,Entire home/apt,1.0,1.0,1.0,1.0,213.0,1.0,365.0,t,12.0,5.0,Fair,Paris 10ème,,airbnb,,,,,airbnb,
8.006113507775592e+17,https://www.airbnb.com/rooms/800611350777559204,485538843.0,100.0,f,Bourse,48.867584,2.343776,Entire home/apt,2.0,1.0,1.0,1.0,450.0,6.0,365.0,t,5.0,5.0,Premium,Paris 2ème,,airbnb,,,,,airbnb,
7.96460091957594e+17,https://www.airbnb.com/rooms/796460091957593964,491877211.0,100.0,t,Buttes-Chaumont,48.890613670905616,2.3867083713412285,Entire home/apt,2.0,1.0,0.0,2.0,86.0,3.0,90.0,t,24.0,5.0,Low-cost,Paris 19ème,Nightlife,airbnb,,,,,airbnb,
8.014332562955322e+17,https://www.airbnb.com/rooms/801433256295532147,29691757.0,100.0,f,Buttes-Chaumont,48.88142152980007,2.389522812303153,Entire home/apt,4.0,1.0,2.0,4.0,123.0,4.0,365.0,t,1.0,5.0,Fair,Paris 19ème,Nightlife,airbnb,,,,,airbnb,
8.011760600838748e+17,https://www.airbnb.com/rooms/801176060083874799,293722904.0,99.0,f,Opéra,48.87258930570046,2.328407137875348,Private room,5.0,2.0,2.0,4.0,556.0,1.0,1125.0,t,1.0,5.0,Luxury,Paris 9ème,,airbnb,,,,,airbnb,
8.01184343792966e+17,https://www.airbnb.com/rooms/801184343792966079,10562871.0,100.0,f,Buttes-Montmartre,48.89204029311716,2.347682099241887,Entire home/apt,4.0,1.0,2.0,2.0,280.0,3.0,10.0,t,6.0,5.0,Premium,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
8.055032157809533e+17,https://www.airbnb.com/rooms/805503215780953326,494303446.0,100.0,f,Vaugirard,48.843785505233214,2.3241767765957,Entire home/apt,4.0,1.0,2.0,2.0,646.0,30.0,190.0,t,1.0,5.0,Luxury,Paris 15ème,,airbnb,,,,,airbnb,
8.020341247794889e+17,https://www.airbnb.com/rooms/802034124779488937,477370835.0,100.0,f,Élysée,48.88102884628008,2.325707355327805,Entire home/apt,2.0,1.0,1.0,2.0,65.0,2.0,26.0,t,2.0,5.0,Low-cost,Paris 8ème,Luxury,airbnb,,,,,airbnb,
8.035263409891942e+17,https://www.airbnb.com/rooms/803526340989194234,2138739.0,100.0,f,Reuilly,48.84927600984504,2.38836381446682,Entire home/apt,4.0,1.0,1.0,2.0,190.0,2.0,300.0,t,6.0,5.0,Fair,Paris 12ème,,airbnb,,,,,airbnb,
8.021169311617532e+17,https://www.airbnb.com/rooms/802116931161753275,36239159.0,100.0,t,Bourse,48.86439,2.34928,Entire home/apt,4.0,1.0,1.0,2.0,185.0,2.0,15.0,t,6.0,5.0,Fair,Paris 2ème,,airbnb,,,,,airbnb,
8.058505654629989e+17,https://www.airbnb.com/rooms/805850565462998863,128238124.0,100.0,t,Batignolles-Monceau,48.88553842009995,2.30316417196758,Private room,3.0,1.0,1.0,2.0,250.0,2.0,10.0,t,14.0,5.0,Premium,Paris 17ème,,airbnb,,,,,airbnb,
8.063876674929966e+17,https://www.airbnb.com/rooms/806387667492996567,125797498.0,99.0,f,Popincourt,48.8698044,2.3720559,Entire home/apt,2.0,1.0,1.0,1.0,112.0,2.0,1125.0,t,6.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
8.026572433021518e+17,https://www.airbnb.com/rooms/802657243302151788,460047164.0,99.0,f,Popincourt,48.84885520334869,2.395838312082043,Private room,1.0,1.0,1.0,1.0,45.0,30.0,1125.0,t,3.0,5.0,Low-cost,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
8.04209775823895e+17,https://www.airbnb.com/rooms/804209775823894999,97619242.0,100.0,t,Vaugirard,48.84457577862458,2.3081978460539205,Entire home/apt,2.0,1.0,0.0,1.0,97.0,3.0,40.0,t,35.0,5.0,Low-cost,Paris 15ème,,airbnb,,,,,airbnb,
8.04272442952781e+17,https://www.airbnb.com/rooms/804272442952781071,311189842.0,100.0,t,Palais-Bourbon,48.8486966,2.3122942,Entire home/apt,4.0,1.0,2.0,2.0,250.0,5.0,30.0,t,15.0,5.0,Premium,Paris 7ème,Cultural,airbnb,,,,,airbnb,
8.027708400012096e+17,https://www.airbnb.com/rooms/802770840001209551,460047164.0,99.0,f,Popincourt,48.85035320280088,2.3944401968870825,Private room,1.0,1.0,1.0,1.0,45.0,30.0,1125.0,t,1.0,5.0,Low-cost,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
8.027751365888591e+17,https://www.airbnb.com/rooms/802775136588859104,495687079.0,100.0,t,Hôtel-de-Ville,48.8591761,2.3494682,Entire home/apt,4.0,1.0,1.0,2.0,439.0,6.0,25.0,t,16.0,5.0,Premium,Paris 4ème,Bohemian,airbnb,,,,,airbnb,
8.099744421046019e+17,https://www.airbnb.com/rooms/809974442104601897,13779114.0,100.0,f,Louvre,48.85772019748719,2.346003331962486,Entire home/apt,2.0,1.0,1.0,1.0,170.0,5.0,90.0,t,1.0,5.0,Fair,Paris 1er,,airbnb,,,,,airbnb,
8.077812307983886e+17,https://www.airbnb.com/rooms/807781230798388650,3644670.0,100.0,t,Hôtel-de-Ville,48.85783199999999,2.3573491,Entire home/apt,2.0,1.0,1.0,2.0,260.0,3.0,1125.0,t,24.0,5.0,Premium,Paris 4ème,Bohemian,airbnb,,,,,airbnb,
8.100983672118468e+17,https://www.airbnb.com/rooms/810098367211846764,6975813.0,100.0,t,Popincourt,48.8626018438268,2.36847238687913,Entire home/apt,3.0,2.0,2.0,2.0,129.0,45.0,300.0,t,5.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
8.101113937727743e+17,https://www.airbnb.com/rooms/810111393772774213,1466866.0,99.0,t,Temple,48.86809588319522,2.354009610470951,Entire home/apt,1.0,1.0,0.0,1.0,80.0,30.0,365.0,t,3.0,5.0,Low-cost,Paris 3ème,,airbnb,,,,,airbnb,
8.121203532723981e+17,https://www.airbnb.com/rooms/812120353272398070,497880708.0,100.0,f,Buttes-Montmartre,48.89645869956675,2.3424457580980644,Entire home/apt,2.0,1.0,1.0,1.0,66.0,30.0,305.0,t,4.0,5.0,Low-cost,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
8.083986443802936e+17,https://www.airbnb.com/rooms/808398644380293616,372506000.0,100.0,f,Élysée,48.881442440708746,2.326821738623037,Entire home/apt,8.0,2.0,3.0,3.0,342.0,2.0,365.0,t,4.0,5.0,Premium,Paris 8ème,Luxury,airbnb,,,,,airbnb,
8.106274964339564e+17,https://www.airbnb.com/rooms/810627496433956338,75744897.0,100.0,f,Vaugirard,48.84428693660352,2.291097678244114,Private room,1.0,1.0,1.0,1.0,90.0,1.0,365.0,t,1.0,5.0,Low-cost,Paris 15ème,,airbnb,,,,,airbnb,
8.122990467781464e+17,https://www.airbnb.com/rooms/812299046778146440,460047164.0,99.0,f,Passy,48.84713174176692,2.273140045628925,Private room,1.0,1.0,1.0,1.0,45.0,30.0,1125.0,t,3.0,5.0,Low-cost,Paris 16ème,Cultural,airbnb,,,,,airbnb,
8.1276934374097e+17,https://www.airbnb.com/rooms/812769343740970006,26250308.0,100.0,f,Batignolles-Monceau,48.88424,2.31288,Entire home/apt,2.0,0.0,1.0,1.0,110.0,1.0,365.0,t,2.0,5.0,Fair,Paris 17ème,,airbnb,,,,,airbnb,
8.11283187719194e+17,https://www.airbnb.com/rooms/811283187719193956,67049717.0,100.0,f,Reuilly,48.84825259834674,2.3788725116394094,Entire home/apt,2.0,1.0,1.0,1.0,145.0,5.0,365.0,t,9.0,5.0,Fair,Paris 12ème,,airbnb,,,,,airbnb,
8.151697326911034e+17,https://www.airbnb.com/rooms/815169732691103385,920147.0,100.0,f,Passy,48.87604355002339,2.2868145767211834,Entire home/apt,4.0,1.0,1.0,2.0,480.0,4.0,60.0,t,3.0,5.0,Premium,Paris 16ème,Cultural,airbnb,,,,,airbnb,
8.153106109000027e+17,https://www.airbnb.com/rooms/815310610900002627,7712031.0,100.0,t,Bourse,48.8713673,2.3399283,Entire home/apt,1.0,1.0,0.0,1.0,60.0,30.0,300.0,t,4.0,5.0,Low-cost,Paris 2ème,,airbnb,,,,,airbnb,
8.172089953075009e+17,https://www.airbnb.com/rooms/817208995307500970,143348861.0,100.0,f,Hôtel-de-Ville,48.85474541554184,2.3588188038360727,Entire home/apt,3.0,1.0,1.0,1.0,130.0,3.0,30.0,t,2.0,5.0,Fair,Paris 4ème,Bohemian,airbnb,,,,,airbnb,
8.136973789961294e+17,https://www.airbnb.com/rooms/813697378996129459,498233170.0,100.0,t,Popincourt,48.86768685689869,2.367015552514162,Entire home/apt,2.0,1.0,1.0,2.0,66.0,30.0,1125.0,t,4.0,5.0,Low-cost,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
8.142102152160307e+17,https://www.airbnb.com/rooms/814210215216030760,484599549.0,100.0,f,Bourse,48.867070035636246,2.344200052320957,Entire home/apt,3.0,1.5,1.0,0.0,330.0,6.0,15.0,t,1.0,5.0,Premium,Paris 2ème,,airbnb,,,,,airbnb,
8.173056592673176e+17,https://www.airbnb.com/rooms/817305659267317664,243097894.0,100.0,f,Opéra,48.879704,2.3490875,Entire home/apt,5.0,1.0,2.0,3.0,219.0,2.0,120.0,t,4.0,5.0,Fair,Paris 9ème,,airbnb,,,,,airbnb,
8.143219225985664e+17,https://www.airbnb.com/rooms/814321922598566431,33458620.0,100.0,f,Gobelins,48.8284676,2.3578288,Entire home/apt,3.0,1.0,1.0,1.0,146.0,1.0,1125.0,t,3.0,5.0,Fair,Paris 13ème,,airbnb,,,,,airbnb,
8.160829518671247e+17,https://www.airbnb.com/rooms/816082951867124746,134352541.0,100.0,f,Buttes-Montmartre,48.88978311725918,2.346151869311508,Entire home/apt,4.0,1.0,1.0,2.0,130.0,2.0,30.0,t,2.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
8.173948825079057e+17,https://www.airbnb.com/rooms/817394882507905704,467027100.0,100.0,t,Élysée,48.86614,2.30503,Private room,6.0,1.0,2.0,3.0,518.0,1.0,365.0,t,16.0,5.0,Luxury,Paris 8ème,Luxury,airbnb,,,,,airbnb,
8.177518833378839e+17,https://www.airbnb.com/rooms/817751883337883875,499147170.0,100.0,f,Passy,48.85122,2.27664,Entire home/apt,6.0,2.0,3.0,4.0,500.0,4.0,365.0,t,11.0,5.0,Luxury,Paris 16ème,Cultural,airbnb,,,,,airbnb,
8.165322563703676e+17,https://www.airbnb.com/rooms/816532256370367625,261332427.0,100.0,t,Hôtel-de-Ville,48.8540335458667,2.3628777306598696,Entire home/apt,2.0,1.0,1.0,1.0,79.0,30.0,300.0,t,3.0,5.0,Low-cost,Paris 4ème,Bohemian,airbnb,,,,,airbnb,
8.193565014004141e+17,https://www.airbnb.com/rooms/819356501400414108,42095984.0,100.0,t,Élysée,48.87057192445176,2.319108406614152,Private room,3.0,1.0,2.0,1.0,350.0,1.0,30.0,t,1.0,5.0,Premium,Paris 8ème,Luxury,airbnb,,,,,airbnb,
8.179312361758083e+17,https://www.airbnb.com/rooms/817931236175808222,99040006.0,100.0,f,Panthéon,48.8458632,2.3521842,Entire home/apt,4.0,1.0,1.0,1.0,301.0,3.0,365.0,t,4.0,5.0,Premium,Paris 5ème,Cultural,airbnb,,,,,airbnb,
8.167132085630714e+17,https://www.airbnb.com/rooms/816713208563071405,48836442.0,99.0,t,Panthéon,48.844022998352855,2.350851897871244,Private room,6.0,1.5,2.0,3.0,733.0,1.0,365.0,t,35.0,5.0,Luxury,Paris 5ème,Cultural,airbnb,,,,,airbnb,
8.200058686715505e+17,https://www.airbnb.com/rooms/820005868671550501,425502119.0,100.0,f,Entrepôt,48.8838486,2.3614677,Entire home/apt,4.0,1.0,1.0,2.0,160.0,1.0,730.0,t,12.0,5.0,Fair,Paris 10ème,,airbnb,,,,,airbnb,
